date,Blood colour index,Saliva index,Star sign influence index,Insect sting pain resistance index,Midi-chlorian counts,covid infection probability,year of birth
6/10/21,6.01144846,0.344866186,6.356314646,57.3009788,300.5657573,51.28953034,1961
6/10/21,-4.988688273,-4.125578944,-9.114267216,49.62223709,-492.7782986,54.61092536,1973
6/10/21,-6.098011757,-9.957287565,-16.05529932,48.90773887,-818.0808263,55.00575063,1961
6/10/21,16.16595922,16.02962377,32.195583,68.89824115,2117.125217,52.73228193,1933
6/10/21,22.51830472,10.43122241,32.94952713,77.59246347,2446.09299,55.07415874,1903
6/10/21,1.643568771,-1.373757392,0.269811378,57.10133637,-41.96455748,55.4577676,1930
6/10/21,12.26645836,12.35250163,24.61895999,68.40729191,1591.090131,56.14083355,1938
6/10/21,11.74534186,10.19411336,21.93945521,68.17979881,1405.708388,56.43445695,1955
6/10/21,3.430833975,-3.172033994,0.258799981,58.24368896,-43.42902333,54.81285498,1963
6/10/21,-1.290813513,-6.613965231,-7.904778744,58.18096227,-510.1838173,59.47177578,1912
6/10/21,2.801036305,-2.97646577,-0.175429465,60.10595738,-70.47488383,57.30492107,1942
6/10/21,16.49831462,-0.47284306,16.02547156,71.81174676,1062.979887,55.31343214,1941
6/10/21,4.684031722,-5.038198829,-0.354167107,56.80348235,-76.56724025,52.11945063,1922
6/10/21,-4.388856114,-13.58607636,-17.97493247,54.40768447,-1014.407206,58.79654059,1948
6/11/21,12.21750368,4.251510637,16.46901431,73.64285251,1122.713325,61.42534884,1974
6/11/21,23.66945551,8.463618843,32.13307435,79.48578609,2442.503814,55.81633058,1947
6/11/21,9.30241968,1.167565626,10.46998531,66.49638907,619.2498421,57.19396939,1916
6/11/21,14.74371453,11.29649618,26.04021071,70.61203523,1742.10003,55.8683207,1934
6/11/21,1.423210595,0.400363698,1.823574293,52.52673655,41.43609561,51.10352595,1955
6/11/21,14.87397245,12.1043598,26.97833225,69.43108258,1776.7254,54.55711012,1963
6/11/21,18.11699948,8.088478172,26.20547765,72.88639028,1810.930803,54.76939081,1963
6/11/21,7.691710621,0.640482941,8.332193562,65.8043938,474.158359,58.11268318,1957
6/11/21,15.04330417,13.0430143,28.08631847,68.0680951,1815.627783,53.02479093,1962
6/11/21,-0.706918468,-1.629803839,-2.336722308,54.64372561,-179.9942159,55.35064408,1956
6/11/21,15.18355615,13.74393572,28.92749187,74.73405353,2058.207181,59.55049739,1935
6/11/21,7.65708928,0.832851775,8.489941055,67.77881964,499.1694229,60.12173036,1956
6/11/21,9.053401903,0.70270323,9.756105133,62.0319622,533.4022774,52.97856029,1936
6/11/21,6.172982893,-0.592359811,5.580623082,63.27132793,284.241482,57.09834503,1966
6/11/21,16.92069841,13.03661806,29.95731647,72.79448762,2077.975698,55.87378921,1903
6/11/21,-6.567905554,-7.28661792,-13.85452347,47.96911769,-698.7038612,54.53702324,1954
6/11/21,1.358339681,-4.226852691,-2.868513009,51.29868632,-195.5811224,49.94034664,1940
6/11/21,8.01331007,10.0725641,18.08587417,67.01360638,1126.900172,59.00029631,1920
6/11/21,-6.632007564,-14.00457878,-20.63658634,46.50482475,-985.5690697,53.13683232,1950
6/11/21,23.6332452,17.35452309,40.98776829,80.16402741,3164.592785,56.53078222,1939
6/11/21,5.80722619,1.525541098,7.332767288,62.40544495,387.8663931,56.59821876,1915
6/11/21,5.959738535,-0.098528544,5.861209992,61.00457941,290.694861,55.04484088,1923
6/11/21,19.17290498,-2.226917174,16.94598781,75.64441638,1189.278953,56.4715114,1904
6/11/21,21.7348386,11.79147905,33.52631765,81.19885594,2607.573463,59.46401733,1931
6/11/21,22.02245415,1.387897542,23.41035169,77.77655148,1719.58952,55.75409733,1977
6/11/21,19.8706546,9.910660971,29.78131558,77.1275904,2190.052203,57.25693579,1955
6/11/21,5.99759203,7.239408468,13.2370005,59.54252147,715.3848644,53.54492944,1916
6/11/21,2.746137738,-5.124939552,-2.378801814,58.3962258,-194.9304718,55.65008806,1915
6/11/21,-1.809460844,-1.570501524,-3.379962368,50.76879018,-218.9854281,52.57825102,1917
6/11/21,9.475586351,-3.731359373,5.744226979,64.05076771,298.1271532,54.57518136,1947
6/11/21,16.9294324,12.0456795,28.97511189,74.12363388,2044.64184,57.19420149,1929
6/11/21,-1.114408011,-11.4977656,-12.61217361,53.08792905,-710.0299335,54.20233706,1933
6/11/21,9.342964078,0.075921949,9.418886027,63.75475597,527.3251381,54.41179189,1976
6/11/21,-3.307381814,-5.337449943,-8.644831757,48.42071452,-458.3648133,51.72809633,1969
6/11/21,25.59150145,5.328636864,30.92013831,79.89747068,2359.623235,54.30596923,1934
6/11/21,8.840366979,-8.305983777,0.534383201,60.94544547,-28.91160642,52.10507849,1962
6/11/21,32.39329007,12.01596446,44.40925453,86.53183212,3711.873071,54.13854205,1928
6/11/21,4.79755656,-12.47327923,-7.675722673,59.97776853,-512.6747636,55.18021197,1980
6/11/21,19.31640596,6.734387545,26.0507935,76.63460413,1893.70685,57.31819818,1961
6/11/21,8.742268138,2.540228554,11.28249669,63.4135715,640.7673425,54.67130336,1931
6/11/21,-2.535787157,-11.27910505,-13.81489221,52.16387917,-758.9873548,54.69966633,1905
6/11/21,11.38752862,10.16762816,21.55515678,67.52568515,1366.445888,56.13815654,1919
6/12/21,8.138074362,-4.4440008,3.694073562,61.22728948,161.2567483,53.08921512,1958
6/12/21,9.77215814,4.925529281,14.69768742,65.53034593,882.9165077,55.75818779,1917
6/12/21,16.12951482,5.431402701,21.56091752,72.55313664,1470.198141,56.42362182,1948
6/12/21,3.700319936,-1.244284574,2.456035362,57.15998326,80.77092157,53.45966333,1973
6/12/21,26.22246148,13.57845529,39.80091677,80.8860054,3098.650247,54.66354392,1965
6/12/21,1.247285399,-0.704608601,0.542676798,54.49051279,-25.46245259,53.24322739,1913
6/12/21,30.15831447,22.17634821,52.33466268,79.19514715,4013.121502,49.03683269,1925
6/12/21,2.7711352,-0.649710951,2.12142425,55.97746556,60.65306306,53.20633036,1902
6/12/21,10.57314581,-6.11427859,4.458867217,67.95234589,230.5792743,57.37920008,1935
6/12/21,2.921464016,2.594996241,5.516460258,56.13219675,248.0023756,53.21073274,1930
6/12/21,-6.769652304,-5.384199495,-12.1538518,53.05668473,-685.7459161,59.82633703,1925
6/12/21,42.53664329,23.57770392,66.11434721,89.50965161,5762.248187,46.97300832,1951
6/12/21,14.50472821,-1.590017796,12.91471042,70.01345657,821.2753499,55.50872836,1902
6/12/21,6.17730796,1.453789157,7.631097118,61.31009623,398.9221053,55.13278827,1955
6/12/21,24.23669356,21.6003734,45.83706695,82.39453891,3648.492391,58.15784535,1934
6/12/21,13.76030725,10.01044606,23.77075331,66.22014588,1484.111853,52.45983863,1982
6/12/21,26.97169761,12.66774437,39.63944198,80.96445839,3088.78205,53.99276077,1943
6/12/21,13.60476975,6.121311812,19.72608156,65.11745298,1199.668654,51.51268323,1950
6/12/21,14.93709819,12.77751636,27.71461455,71.98010303,1895.206093,57.04300483,1961
6/12/21,-10.54933215,-11.2956041,-21.84493625,44.74201092,-1000.283451,55.29134308,1975
6/12/21,19.66905286,9.372939412,29.04199227,76.28679353,2110.191682,56.61774067,1925
6/12/21,15.8473838,4.879427099,20.7268109,72.76485166,1414.691658,56.91746786,1935
6/12/21,24.7429797,3.723978962,28.46695867,82.18482448,2228.900218,57.44184477,1974
6/12/21,2.162050266,1.958437822,4.120488088,56.81175986,173.1599318,54.6497096,1974
6/12/21,3.819193744,-3.100443054,0.71875069,58.91327233,-17.28806788,55.09407859,1933
6/12/21,7.556098545,0.302865898,7.858964443,59.6446858,401.2418147,52.08858725,1907
6/12/21,-4.632336016,-2.315254649,-6.947590664,45.73053069,-356.4999482,50.36286671,1937
6/12/21,14.41788557,11.98247998,26.40036555,68.21357548,1706.249388,53.79568991,1943
6/12/21,13.59669421,3.747075166,17.34376938,66.39270489,1067.763288,52.79601068,1945
6/12/21,-2.730536899,-4.490322046,-7.220858946,51.28671439,-414.3999859,54.01725129,1921
6/12/21,-7.599031045,-15.45661068,-23.05564173,46.9605411,-1106.61031,54.55957215,1915
6/12/21,8.344942879,1.325498284,9.670441163,62.80952366,534.9158382,54.46458078,1971
6/12/21,4.282703466,-7.74536492,-3.462661454,57.20470974,-251.8225917,52.92200628,1942
6/12/21,2.124640493,-1.398768763,0.725871729,61.31406629,-17.53379068,59.1894258,1965
6/12/21,31.75046935,12.85014185,44.6006112,88.83478637,3828.650371,57.08431702,1969
6/12/21,11.34939038,5.250966564,16.60035694,69.08583001,1061.163251,57.73643963,1973
6/12/21,0.538228379,-5.549820082,-5.011591703,55.41300339,-328.1087597,54.87477501,1971
6/12/21,37.2652426,9.029185415,46.29442801,91.49503317,4097.920766,54.22979057,1941
6/12/21,27.23502979,11.60109782,38.83612762,81.72411203,3053.287805,54.48908224,1972
6/12/21,0.65894637,-6.648850149,-5.989903779,57.99476793,-399.3879437,57.33582156,1904
6/12/21,1.952499413,-0.41371916,1.538780252,52.96144362,26.99579971,51.00894421,1939
6/12/21,17.50138402,13.45950161,30.96088563,76.69330045,2266.838317,59.19191643,1918
6/12/21,11.26515693,-1.041178842,10.22397808,64.14888431,581.4839249,52.88372738,1904
6/13/21,19.6799172,1.817960037,21.49787723,76.28006441,1542.081519,56.60014722,1950
6/13/21,11.90314113,2.813064416,14.71620554,64.42571888,868.9601967,52.52257775,1928
6/13/21,-6.239829054,-5.543164879,-11.78299393,49.08459921,-615.6651399,55.32442826,1942
6/13/21,6.940427454,8.583302654,15.52373011,65.03779238,929.0676132,58.09736492,1946
6/13/21,2.663562179,1.801188969,4.464751148,63.30512918,214.8717678,60.641567,1968
6/13/21,8.198493465,0.72336078,8.921854244,64.07690931,498.6860817,55.87841584,1972
,20.22499367,11.07996709,31.30496076,76.44822064,2285.455366,56.22322697,1934
6/13/21,16.5137978,-0.316950687,16.19684711,74.45087076,1115.221653,57.93707296,1921
6/13/21,3.442545323,4.066031729,7.508577052,55.10808911,351.1666671,51.66554379,1910
6/13/21,0.508012004,-1.748101575,-1.240089571,53.1412588,-117.8010901,52.6332468,1972
6/13/21,14.13687937,7.948514332,22.0853937,67.14212941,1393.632839,53.00525004,1947
6/13/21,2.577162566,-0.852603371,1.724559195,54.95614219,38.09441894,52.37897962,1912
6/13/21,12.84601285,2.507643094,15.35365595,71.31717461,1008.308532,58.47116175,1907
6/13/21,16.68005126,11.56228356,28.24233481,71.3459345,1915.3875,54.66588324,1962
6/13/21,15.65485992,12.27791225,27.93277217,70.53090152,1871.659929,54.8760416,1918
6/13/21,29.69498784,25.88734448,55.58233232,85.58311201,4615.743528,55.88812418,1966
6/13/21,21.55719552,-2.782092838,18.77510268,78.58982409,1378.16709,57.03262857,1960
6/13/21,7.826059211,-4.468451862,3.357607349,64.06775375,147.6889997,56.24169454,1945
6/13/21,10.60627882,3.492228663,14.09850748,66.06236204,851.2198359,55.45608322,1957
6/13/21,28.03535573,22.43991013,50.47526586,83.24267967,4067.978441,55.20732394,1903
6/13/21,5.873335148,5.820817608,11.69415276,62.15164271,652.9650085,56.27830756,1939
6/13/21,9.411822168,4.288769994,13.70059216,66.82365686,834.9994204,57.4118347,1980
6/13/21,25.68776001,11.05616329,36.7439233,81.53746478,2877.724964,55.84970477,1966
6/13/21,15.78888606,7.289886492,23.07877255,69.93442205,1520.987426,54.14553599,1954
6/13/21,2.986570975,-7.191236401,-4.204665427,59.80116679,-307.0403998,56.81459581,1909
6/13/21,6.795138106,5.495786579,12.29092468,65.35293778,725.6041737,58.55779968,1968
6/13/21,-1.859314951,-10.93621618,-12.79553113,49.23079803,-666.3694756,51.09011298,1961
6/13/21,17.59357961,-2.613637022,14.97994259,72.87952696,1003.87166,55.28594735,1963
6/13/21,23.61569849,16.07950356,39.69520205,76.43618765,2918.018523,52.82048916,1911
6/13/21,16.63521777,8.98022994,25.61544771,71.55134559,1735.652958,54.91612781,1958
6/13/21,-6.368765005,-6.806274948,-13.17503995,49.84800618,-693.4224393,56.21677119,1948
6/13/21,29.70399695,18.30222297,48.00621992,82.73388788,3841.001109,53.02989093,1906
6/13/21,18.14818315,4.121607282,22.26979043,72.02846989,1509.760669,53.88028674,1974
6/13/21,6.631841521,2.990662915,9.622504435,62.73422676,531.3036441,56.10238524,1923
6/13/21,-5.166844336,-6.993154249,-12.15999858,52.52465301,-679.0643607,57.69149735,1916
6/13/21,23.01556355,7.741665111,30.75722866,74.58729746,2188.754037,51.57173391,1965
6/13/21,2.004894746,2.910429385,4.915324131,63.2161775,242.5965011,61.21128276,1977
6/13/21,4.48832151,0.280969079,4.76929059,60.97391203,225.0591023,56.48559052,1922
6/13/21,-7.263335988,-14.78212225,-22.04545824,49.16170019,-1110.90845,56.42503618,1965
6/13/21,14.92009565,3.754269221,18.67436487,69.41285986,1208.153847,54.4927642,1980
6/13/21,25.52140954,19.12325198,44.64466152,82.01897108,3535.04557,56.49756153,1910
6/13/21,6.738814217,-1.910982648,4.827831568,57.46760093,215.1484654,50.72878672,1931
6/13/21,24.90365887,21.10400991,46.00766878,81.40233552,3617.721686,56.49867665,1962
6/14/21,3.649743303,-1.78528834,1.864454963,66.29430171,55.44398319,62.64455841,1959
6/14/21,17.48205416,-1.605120481,15.87693368,75.71255976,1110.493796,58.2305056,1975
6/14/21,0.736550401,-12.1694091,-11.4328587,59.2092729,-724.7076652,58.4727225,1973
6/14/21,5.900280098,3.906396628,9.806676726,58.12539839,502.0849165,52.22511829,1930
6/14/21,6.210634991,-11.19950581,-4.98887082,61.02969744,-360.5101033,54.81906245,1906
6/14/21,13.66090143,12.81682436,26.47772578,72.89401772,1830.696069,59.2331163,1959
6/14/21,9.061926154,8.705233408,17.76715956,64.04893673,1056.151582,54.98701057,1982
6/14/21,-0.986875408,-8.869388237,-9.856263645,56.67556894,-605.428655,57.66244435,1945
6/14/21,11.83879677,4.386326107,16.22512288,68.3696254,1024.710825,56.53082863,1924
6/14/21,26.09541551,17.75031289,43.8457284,81.02341297,3427.661418,54.92799746,1910
6/14/21,18.97659512,10.83461043,29.81120555,75.1327818,2134.854814,56.15618668,1933
6/14/21,-6.321931422,-9.736580809,-16.05851223,48.38496901,-809.3170735,54.70690044,1922
6/14/21,18.27881031,3.783013379,22.06182369,71.89896028,1492.261401,53.62014997,1978
6/14/21,12.39027524,5.62319021,18.01346545,67.14510473,1124.357454,54.75482949,1930
6/14/21,-4.198907218,-7.507844019,-11.70675124,44.65003186,-555.6500963,48.84893908,1947
6/14/21,15.21321654,2.449880681,17.66309722,70.63387428,1159.316017,55.42065774,1954
6/14/21,7.651803002,6.633665111,14.28546811,65.09597107,850.5449798,57.44416806,1940
6/14/21,-6.520134638,-13.53132365,-20.05145829,49.27484253,-1017.255834,55.79497717,1947
6/14/21,2.80915415,-2.450748656,0.358405494,59.10073262,-38.27711086,56.29157847,1922
6/14/21,-9.02027491,-7.812078445,-16.83235335,46.3166147,-809.1018861,55.33688961,1926
6/14/21,2.110831863,3.389136075,5.499967937,58.45632522,257.5516213,56.34549336,1910
6/14/21,14.18455027,10.30128896,24.48583922,70.9866111,1642.694296,56.80206084,1934
6/14/21,15.69923803,3.706362811,19.40560084,75.02372364,1361.45111,59.32448562,1980
6/14/21,12.59475397,3.680955325,16.2757093,70.2720119,1057.179116,57.67725793,1926
6/14/21,14.71308052,8.568900657,23.28198118,76.76591,1687.214581,62.05282948,1909
6/14/21,20.58614724,11.96428254,32.55042978,74.65133957,2322.731417,54.06519233,1967
6/14/21,11.78667393,7.133567233,18.92024117,66.33050044,1169.738323,54.54382651,1957
6/14/21,3.150701457,-6.668065307,-3.51736385,58.40383578,-260.3140126,55.25313432,1955
6/14/21,18.53076949,-0.369717555,18.16105194,70.59430318,1193.311452,52.06353369,1974
6/14/21,12.28099326,2.472105294,14.75309855,67.52614373,913.9406109,55.24515048,1962
6/14/21,19.82078586,2.982963939,22.8037498,74.93870935,1611.141119,55.1179235,1903
6/14/21,13.39646067,-1.493787458,11.90267321,68.33373545,733.1177135,54.93727479,1944
6/14/21,9.91122855,4.764377466,14.67560602,63.39685831,852.3148508,53.48562976,1951
6/14/21,7.401381957,-5.351582191,2.049799766,65.47416471,66.68496302,58.07278276,1971
6/14/21,14.22308136,9.393940113,23.61702147,70.41956675,1569.063832,56.19648539,1913
6/14/21,26.30732513,13.47757738,39.7849025,83.68531233,3205.941777,57.37798721,1968
6/14/21,26.64196503,10.30538552,36.94735055,79.36979686,2816.18656,52.72783183,1967
6/14/21,15.03789657,12.93356238,27.97145895,67.41215611,1790.232742,52.37425954,1903
6/14/21,-14.02482706,-18.81555432,-32.84038138,41.49983926,-1371.530007,55.52466632,1942
6/14/21,23.36112621,3.871469365,27.23259557,75.90909339,1964.059952,52.54796718,1961
6/14/21,6.406857965,4.086275397,10.49313336,61.75332262,575.7393938,55.34646466,1971
6/14/21,14.91196388,15.57252771,30.48449158,70.68071329,2053.500404,55.76874941,1931
6/15/21,5.650134213,-1.400155963,4.24997825,63.1161444,200.8761183,57.46601019,1906
6/15/21,34.50950279,25.0446478,59.55415059,94.11241375,5451.118297,59.60291096,1957
6/15/21,13.45189598,12.56910687,26.02100285,71.18114025,1755.00251,57.72924426,1934
6/15/21,1.20180108,-1.432684688,-0.230883608,56.14943999,-68.88254167,54.94763891,1924
6/15/21,6.027353619,4.244371027,10.27172465,63.53685133,578.8244657,57.50949771,1974
6/15/21,-4.487012793,-7.962940506,-12.4499533,53.21132929,-703.2399405,57.69834208,1950
6/15/21,-8.261644061,-16.13615093,-24.39779499,47.35944545,-1178.427692,55.62108951,1976
6/15/21,-12.43530697,-11.26572673,-23.7010337,44.11038204,-1065.871,56.54568901,1968
6/15/21,13.06341933,3.686577911,16.74999724,65.09514481,1008.498354,52.03172548,1917
6/15/21,8.78783721,8.43801731,17.22585452,61.52076789,981.0011751,52.73293068,1947
6/15/21,7.555831885,-1.793651806,5.762180079,61.47967005,287.0150799,53.92383817,1956
6/15/21,6.475076983,-3.767336783,2.707740199,64.4457277,107.3488197,57.97065072,1980
6/15/21,14.05141472,8.53624546,22.58766018,72.8790904,1550.701378,58.82767568,1949
6/15/21,7.475557493,5.783125124,13.25868262,59.4402455,715.4004216,51.964688,1925
6/15/21,8.645671323,3.753537822,12.39920915,68.44764788,767.8498445,59.80197655,1952
6/15/21,2.490298906,-10.61096685,-8.120667946,58.18438219,-522.5597617,55.69408329,1939
6/15/21,12.63555544,2.384458283,15.02001373,67.82467353,935.8828402,55.18911809,1949
6/15/21,1.834110748,1.794629005,3.628739752,57.39811573,147.2559688,55.56400499,1946
6/15/21,-10.10490205,-18.98996576,-29.09486781,50.17419123,-1480.890785,60.27909327,1977
6/15/21,12.05261377,-1.201705958,10.85090781,65.97225223,639.0356671,53.91963846,1931
6/15/21,-13.60120063,-12.6331933,-26.23439393,41.43453509,-1102.210057,55.03573572,1972
6/15/21,15.53150051,-3.700612261,11.83088825,75.82047175,809.3721685,60.28897123,1919
6/15/21,10.46619406,9.787416348,20.25361041,66.99031446,1269.551805,56.5241204,1923
6/15/21,18.84065382,6.369796114,25.21044994,75.35594776,1799.190951,56.51529394,1947
6/15/21,7.533497251,-11.93954435,-4.406047103,63.02797561,-336.3261578,55.49447835,1935
6/15/21,8.881290721,-1.011998362,7.86929236,65.61467591,442.8570996,56.73338519,1924
6/15/21,19.67777033,12.48940479,32.16717512,80.041397,2462.497062,60.36362666,1977
6/15/21,12.03289478,11.49418322,23.527078,68.31077698,1515.315124,56.2778822,1949
6/15/21,21.50100711,13.78128702,35.28229412,76.92694327,2601.949801,55.42593616,1953
6/15/21,2.864141037,-0.494952488,2.36918855,61.65579506,82.04922007,58.79165402,1922
6/15/21,14.47699789,6.972292438,21.44929032,66.45834087,1337.576617,51.98134299,1922
6/15/21,2.033349545,-2.3974246,-0.364075055,60.09901234,-81.61548852,58.0656628,1907
6/15/21,20.21293375,2.993633632,23.20656738,77.14202413,1689.852989,56.92909038,1910
6/15/21,22.33196285,18.12936307,40.46132592,76.84664166,2992.009046,54.51467881,1963
6/15/21,3.578240729,-2.452285613,1.125955116,59.69151168,6.392496164,56.11327095,1958
6/15/21,13.67463504,6.047970224,19.72260526,72.45616418,1336.845556,58.78152914,1905
6/15/21,1.29363672,-4.010902786,-2.717266066,59.6985181,-219.1980095,58.40488138,1910
6/15/21,16.00115856,11.40232817,27.40348673,71.7903692,1868.112574,55.78921064,1967
6/15/21,28.9652351,13.77886467,42.74409977,80.31059079,3309.749215,51.3453557,1944
6/15/21,6.693586567,-4.428091243,2.265495324,60.52965599,74.3345013,53.83606943,1956
6/15/21,3.92420514,6.11382658,10.03803172,61.13072025,542.463357,57.20651511,1920
6/15/21,6.666736389,5.079041965,11.74577835,58.23921452,614.0799124,51.57247813,1935
6/15/21,11.13080668,2.188288852,13.31909553,68.46217978,830.0730372,57.33137311,1966
6/16/21,15.20769556,10.24240829,25.45010385,69.47172963,1673.1409,54.26403407,1927
6/16/21,3.985376131,5.68826572,9.673641851,66.61724843,568.1405122,62.6318723,1948
6/16/21,1.126039116,-0.942313104,0.183726012,56.80452556,-46.55178262,55.67848645,1927
6/16/21,12.60989446,5.984999807,18.59489426,70.82242028,1227.518102,58.21252582,1975
6/16/21,-6.48941206,-11.61350461,-18.10291667,45.9195086,-859.0936298,52.40892066,1921
6/16/21,0.009792612,-3.694491285,-3.684698672,55.26832434,-255.230747,55.25853173,1964
6/16/21,2.402425692,-6.034043339,-3.631617647,52.76910435,-240.7746973,50.36667866,1982
6/16/21,10.94410458,4.855601804,15.79970638,68.47950816,997.6769076,57.53540359,1945
6/16/21,-15.56171553,-17.29263995,-32.85435548,36.87621056,-1215.565986,52.43792609,1965
6/16/21,-3.045974772,-17.63545828,-20.68143305,50.68534911,-1078.24957,53.73132388,1975
6/16/21,13.38802545,-3.071503502,10.31652194,68.52777169,628.1239667,55.13974624,1979
6/16/21,2.6158985,0.849400844,3.465299344,60.57271141,145.8645664,57.95681291,1975
6/16/21,-1.549852756,-6.765092351,-8.314945106,56.59407752,-518.8557803,58.14393027,1917
6/16/21,10.23970284,5.085619029,15.32532187,64.61203276,910.262844,54.37232992,1971
6/16/21,-3.460870035,-15.86933441,-19.33020444,50.80009005,-1013.446012,54.26096009,1926
6/16/21,24.71400137,13.17231673,37.8863181,80.65836612,2937.303832,55.94436476,1970
6/16/21,2.170837643,-5.280101347,-3.109263704,55.7897723,-226.1456226,53.61893466,1977
6/16/21,25.14707857,10.14672016,35.29379873,79.61803372,2695.111025,54.47095515,1965
6/16/21,9.764563517,-5.163137507,4.60142601,70.78006627,250.3077456,61.01550275,1972
6/16/21,0.574039391,-5.216887936,-4.642848545,54.75330386,-304.3217525,54.17926447,1953
6/16/21,0.735396199,-0.914067257,-0.178671058,58.13348579,-68.34158614,57.39808959,1910
6/16/21,37.32586951,16.15883576,53.48470527,96.0483108,4987.582579,58.72244129,1922
6/16/21,-10.23348346,-8.184091561,-18.41757502,47.49760634,-903.8707594,57.7310898,1979
6/16/21,2.614634004,-19.74450293,-17.12986893,58.53627316,-1044.125091,55.92163916,1937
6/16/21,7.302668194,0.063795773,7.366463967,65.66555629,410.690934,58.3628881,1976
6/16/21,13.44104383,7.819900286,21.26094411,69.39449793,1384.7371,55.9534541,1979
6/16/21,22.59943735,13.94355956,36.54299691,84.66994115,2972.88046,62.0705038,1966
6/16/21,-3.440521219,-9.803380756,-13.24390197,53.14389846,-743.7325783,56.58441968,1953
6/16/21,18.65875954,12.02932315,30.68808269,77.37279106,2266.361736,58.71403151,1949
6/16/21,13.34948909,7.18504401,20.5345331,70.19201737,1350.633754,56.84252828,1909
6/16/21,26.2406473,19.83093542,46.07158273,77.33423338,3439.504715,51.09358608,1917
6/16/21,20.81192768,15.62340715,36.43533483,74.22257151,2593.666339,53.41064383,1982
6/16/21,27.48619935,14.57831283,42.06451218,81.38398018,3299.928933,53.89778084,1932
6/16/21,18.42369514,17.78390318,36.20759832,80.86064029,2810.701345,62.43694515,1924
6/16/21,0.870717194,-2.647525322,-1.776808128,57.4801418,-157.8345168,56.6094246,1934
6/16/21,23.95931562,14.73721567,38.69653129,76.00375286,2826.381317,52.04443724,1925
6/16/21,3.228765849,0.22978184,3.458547689,63.43453404,152.4982794,60.20576819,1905
6/16/21,7.686430652,-1.131035915,6.555394737,62.35204732,339.8348408,54.66561667,1942
6/16/21,1.509094463,-5.592702249,-4.083607786,53.25202362,-266.6287941,51.74292915,1982
6/16/21,14.84365147,7.554144952,22.39779642,68.2064327,1437.069565,53.36278123,1952
6/16/21,3.94412595,-2.706833798,1.237292152,62.65582093,13.63044241,58.71169498,1945
6/16/21,12.17733941,1.232089534,13.40942895,70.69228435,863.841451,58.51494494,1920
6/16/21,22.08501231,20.70367713,42.78868944,79.09092485,3262.317407,57.00591254,1975
6/17/21,-3.660140575,-10.41746364,-14.07760421,55.97425631,-829.8800784,59.63439689,1979
6/17/21,9.207793707,-3.575035555,5.632758152,62.91595766,285.8416576,53.70816396,1967
6/17/21,-5.129530985,-9.562819017,-14.69235,55.03398593,-848.9202191,60.16351691,1981
6/17/21,0.801722098,-7.272176993,-6.470454895,54.13283567,-397.9264523,53.33111357,1903
6/17/21,13.53357235,1.833820505,15.36739286,68.7793286,972.8122417,55.24575625,1951
6/17/21,13.44302893,7.785907977,21.2289369,66.99041652,1333.915972,53.54738759,1932
6/17/21,3.082648088,-10.24255575,-7.159907658,57.43897131,-461.5367943,54.35632323,1923
6/17/21,35.20788685,12.74521529,47.95310214,88.93018343,4127.594884,53.72229658,1929
6/17/21,29.88019435,20.58782115,50.4680155,91.19184283,4460.611479,61.31164848,1933
6/17/21,6.317159189,4.815205656,11.13236485,69.11948317,689.2114565,62.80232398,1908
6/17/21,35.83141933,11.78456617,47.6159855,94.66878036,4365.462507,58.83736103,1940
6/17/21,5.46206297,8.105222114,13.56728508,65.03309932,803.722214,59.57103635,1949
6/17/21,18.82891732,5.566136036,24.39505336,74.36105285,1715.285746,55.53213553,1951
6/17/21,18.13484595,7.318229661,25.45307561,72.84864479,1755.920344,54.71379884,1942
6/17/21,22.60298373,4.354598275,26.957582,83.10831697,2130.333371,60.50533324,1960
6/17/21,28.07576358,30.21201281,58.28777639,83.43464149,4721.497308,55.35887791,1976
6/17/21,6.283616302,4.880869817,11.16448612,62.85614211,627.7358978,56.57252581,1912
6/17/21,14.20513373,10.98966671,25.19480044,68.58361646,1634.172113,54.37848273,1945
6/17/21,12.50940299,6.093504102,18.60290709,70.45380111,1221.588808,57.94439812,1955
6/17/21,31.4288636,3.218236396,34.64709999,86.82805969,2886.865307,55.3991961,1979
6/17/21,6.643569903,-4.667599415,1.975970488,68.26753288,64.65112689,61.62396298,1903
6/17/21,11.31103423,7.664214398,18.97524863,63.74544364,1126.86495,52.43440941,1942
6/17/21,1.751339256,2.651679435,4.403018691,57.09451937,189.8906979,55.34318012,1966
6/17/21,-0.226929608,-3.033501247,-3.260430855,55.20470137,-231.9353822,55.43163097,1973
6/17/21,32.1595091,4.324652467,36.48416157,85.71575884,3005.067674,53.55624974,1912
6/17/21,-4.142788599,-12.86597613,-17.00876473,53.82133904,-952.2470673,57.96412764,1943
6/17/21,21.68093256,4.050594252,25.73152681,78.13971963,1906.783044,56.45878706,1961
6/17/21,1.236894774,-1.61280549,-0.375910716,58.47458735,-80.07990063,57.23769258,1954
6/17/21,33.41300207,6.611522255,40.02452432,92.04920467,3552.151903,58.6362026,1968
6/17/21,-2.858437426,-5.225064944,-8.08350237,55.33341679,-494.5377202,58.19185422,1959
6/17/21,26.42454948,12.26845742,38.6930069,79.37088878,2953.034452,52.9463393,1909
6/17/21,20.72175379,7.723596523,28.44535031,77.86561862,2108.60383,57.14386483,1950
6/17/21,4.793646456,6.289230289,11.08287674,58.29663583,576.7149169,53.50298937,1946
